"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bahrain","BHR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38600.7213896988","41770.8060313527","43429.9392330598","47819.6023066985","46539.3674837755","47157.3004179819","47825.4610118143","47956.7461267658","48716.943892274","48988.4932155731","49406.216692178","48246.1213077046","47311.3593690433","47476.9833537752","47661.5089382385","47492.7745063536","46910.4358692605","47000.5421874336","46408.9986256719","44759.3569504668","44599.9487427108","44157.5487358972","45035.9439102138","46930.8307282373","48201.0850183662","48110.8043329415","47937.776305724","47709.8738136618","46227.0271204517","45010.7114954419","",
"Bahamas, The","BHS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38099.848615504","35837.3278843171","33815.8278614935","33289.2403633071","33742.8463692478","34675.0562674014","35656.7363308272","35964.0954156946","37240.3961068859","39430.9079739304","40517.3638442583","40953.4839488565","41371.8336766529","40135.2274819042","39757.543419234","40352.6087723383","40596.6782859765","40408.1474455301","38746.6708147081","36499.6500385602","36503.7899698752","36254.2730425952","36961.4435585226","35620.1314758907","35659.1614255019","35400.0818537948","35557.3198080925","36297.3070225153","37019.5150676853","37100.7439852383","",
"Bosnia and Herzegovina","BIH","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1657.58618131478","2058.56655295698","3956.59700991274","5357.60929509929","6196.27035447491","6774.75384223803","7132.4615605449","7437.69255800698","7823.81756505477","8130.7447268359","8622.08576130535","9374.48477277015","9881.77564289967","10468.0943691515","11062.7865693979","10783.0663048312","10965.8367075264","11205.0051819098","11286.1733420986","11754.7424933747","12096.9680767286","12662.4599985268","13227.5225940468","13788.4820641796","14422.9462048567","14912.081852797","",
"Belarus","BLR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8895.47651248387","8784.42045113033","7924.01489322442","7305.34258331295","6458.18614237422","5805.26691258759","5987.78568941429","6698.74456753512","7296.05459067832","7575.91832595163","8053.17363808324","8477.08401148315","8961.64111959338","9660.19368845286","10839.9562728165","11940.1865961058","13214.87158024","14417.3535308989","15942.8976797373","16010.439955622","17288.4043493433","18251.7809447653","18576.7286760826","18760.16352402","19066.8868190919","18307.5196678406","17822.6065945418","18280.1989190642","18885.2354999668","19149.6378488406","",
"Belize","BLZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4797.91459044728","5247.88927229158","5784.03624107798","6044.44037575303","5930.59286919776","5817.13851747344","5714.53426156941","5707.64908943159","5697.45009654349","5971.18195615391","6521.3807066394","6619.66800211327","6739.4901331344","7175.82864496099","7326.85832005764","7277.83205322578","7431.40892856573","7277.09636370938","7339.4810963803","7172.50479543222","7208.90126474635","7174.5169921222","7178.91537694625","7110.10257778817","7209.03758048205","7259.02420475018","7117.94388938412","7108.86670023719","7118.33193125502","7004.65815014062","",
"Bermuda","BMU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65961.4062778196","63958.896272099","64385.4067227265","65967.8493641591","65904.7203525295","68313.3813372028","69643.4073411271","72403.8797731506","74677.0925871842","76772.3237713819","83181.526285174","88231.7841881066","86364.1542550403","88727.3113937391","90195.8110329173","91114.0773806848","95615.3606970562","98257.9926982026","95855.800692618","89961.9827443671","88399.9159492493","85829.3782604391","80982.367755316","80503.6502910788","77361.1048812589","77842.7539032209","78149.352535184","81834.9558735543","81420.8607872247","81797.8665200636","",
"Bolivia","BOL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4587.42737263806","4728.04952703231","4705.58517025511","4804.54457268844","4925.10710038228","5050.31113988814","5164.2507332886","5312.07766466358","5469.46973718794","5386.17921449768","5415.52991539303","5402.76514668128","5434.08881516848","5479.26506092333","5605.204967729","5749.52853108943","5920.71166230972","6085.38581122278","6351.22816631302","6455.97424355548","6612.8079608313","6844.98176046089","7081.38681099674","7444.49009062415","7730.63840148344","7984.41345518557","8202.55092483578","8423.69680584065","8655.52996001591","8724.47570163818","",
"Brazil","BRA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10517.6702873632","10490.4860853549","10264.7463476586","10566.2288416887","10949.5277655212","11250.5713609297","11317.6761085673","11520.3316390879","11383.8886823728","11269.0093507679","11597.1433448662","11598.6938525952","11796.9705534406","11782.4677716666","12312.3344290767","12561.8201732326","12917.9168849667","13560.5451000637","14110.3451381369","13957.6791202509","14868.3301408841","15318.3063061666","15473.7120210456","15800.0389651203","15744.3471113816","15059.2343677166","14446.4128054679","14519.8491302518","14596.2461623842","14651.6161809346","",
"Barbados","BRB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13984.0317386915","13388.946948795","12579.6595745881","12631.9503838436","12836.3812807789","13042.6157319939","13505.6969845807","14085.8555166966","14548.7103069375","14537.2170321422","15124.2134245539","14713.0795717311","14778.7641448836","15050.5131854164","15210.0165881225","15752.1891102398","16612.6148248816","16903.9336079831","16946.6709613034","16019.8855930506","15596.6168113309","15444.7463207601","15335.7399330821","15088.3352051124","15041.5547480584","15382.9274290296","15738.1887968761","15788.8205162215","15674.8496347642","15638.8298973988","",
"Brunei Darussalam","BRN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71230.8621432687","71404.8416578075","72704.6662227521","70909.5633968496","71175.8501368685","72446.4139578568","72694.6748326957","69940.8739634989","67984.2211135105","68541.6613801811","69023.0873287698","69484.5178929712","70770.5784148337","71483.5855633155","70616.8165026914","69787.4399246664","71843.3293226929","71052.0897666621","68855.6172615419","66850.4205006955","67751.3297831065","69388.6369440027","69091.7268010143","66714.5378861406","64192.2340083621","63148.5488671071","60865.9869452396","60995.6811141379","60388.9030876585","62099.5878894925","",
"Bhutan","BTN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2784.17263015349","2752.96311049983","2880.24887304967","2948.05068744766","3098.08956945785","3300.35617927284","3439.98293404509","3557.53687362671","3683.35575738185","3884.48866406933","4061.45092223396","4308.54701722282","4686.06409578494","4957.53702509043","5165.1249559898","5456.74980598451","5761.69755525172","6743.01610703396","6995.75847198772","7393.98325630975","8190.56427451825","8744.94502938623","9083.99150746895","9163.52484481139","9573.98905975365","10086.1975071692","10775.1464324185","11142.3999477275","11348.4720383466","11832.1892646445","",
"Botswana","BWA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9074.20570003535","9460.13791052463","9470.25153343435","9406.4298693945","9510.12943137337","9935.44682189348","10266.2073896636","10863.263753974","10666.3471974619","11447.3051432292","11439.9014386711","11253.9161694499","11727.1492995992","12059.1323071426","12167.0564283371","12484.2234955929","13256.9959721862","14051.5337631641","14615.9794621951","13235.9360067207","14126.3893791046","14770.4683556276","15245.9809916856","16786.2185433317","17264.4371330516","16714.3978216526","17117.1222157461","17253.2806291006","17634.1946176364","17766.5389683464","",
"Central African Republic","CAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201.67723366171","1165.23944953669","1060.63824569914","1033.83061916943","1053.74660625288","1098.89660696316","1027.65065878803","1055.25650631035","1078.45165398862","1091.36236075806","1040.10212036994","1062.72173523632","1077.95441086148","999.000974726645","1037.84676642657","1026.91339909884","1055.08887092458","1082.68510059648","1085.44076390296","1161.18947547434","1201.35137524232","1242.71564473679","1300.28763729694","824.943832052328","822.610457816902","852.749426426479","884.494416853048","912.80205230035","933.109550675102","944.868093487866","",
"Canada","CAN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34743.4193271191","33598.487577676","33502.0493568361","34017.5993291711","35159.3071069548","35734.7979542533","35935.7947066007","34212.2649740741","34878.3622543493","35969.6335519564","37388.714212266","37504.5705389468","38368.5172513487","39473.3654976121","40637.4343637275","42266.5394845198","43584.7031220816","46128.2163395932","46091.1777626676","44233.5097856148","45095.8987615749","46061.992263644","46367.4975037284","46948.7668573168","47813.105920202","47770.415605527","47705.523020752","48633.829775434","48924.3991730298","49031.3799250897","",
"Central Europe and the Baltics","CEB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14024.9784836054","12679.224168959","12411.4428197748","12614.0654539455","13123.9197098507","13881.4691236223","14540.9303921649","14833.1429674373","15242.7156756245","15536.3133717331","16240.2167768916","16867.3205994091","17600.889090991","18365.2522150649","19516.2181117906","20541.8775458908","21954.5590653149","23446.3759506282","24513.6561533835","23728.7881270321","24155.3712830859","24978.4919909004","25229.142268365","25633.8066878978","26466.734573509","27569.3791550944","28519.3992198931","30018.2364945663","31437.223027775","32710.0496147966","",
"Switzerland","CHE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55609.3921271614","54415.7422131612","53795.5556138996","53240.6961261079","53488.630815512","53387.8846133413","53439.6629818218","54558.6457592049","56023.1777791348","56701.546829001","58603.534338074","58998.1539825487","58648.7506263035","58238.2738025343","59445.0499085598","60905.4953348517","62938.5743858022","64943.5359130619","65505.243807077","63254.3355927775","64478.5814430623","64845.0585941834","64805.6305114193","65251.2156544026","66038.6841121256","66161.7765156429","66570.6165936447","67139.0498816081","68479.4402107678","68627.8286605641","",
"Channel Islands","CHI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9524.51651520318","10099.9773236919","11044.0395310274","11581.6726273616","11974.1409110396","12849.2455826192","13529.0961477587","14338.5641373809","14767.3777889214","14527.0240154229","15121.8021225324","15446.3446425682","15755.3669436195","16228.946546027","17219.3730846347","18019.505843533","18956.6014769331","19675.1210095113","20152.4782389761","19628.2222189758","20560.6067050779","21600.5185873339","22531.3319151646","23214.3750756304","23375.1477128334","23633.6638371824","23721.6056509058","23663.8852921125","24258.649845584","24226.1508878998","",
"China","CHN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423.89634790713","1534.70527155859","1731.65721549278","1949.53426822941","2178.92405677052","2391.4771155819","2601.3634260793","2812.7111346022","3004.42734154728","3206.73002570588","3451.67923093446","3712.33813234941","4024.35569664333","4400.82518340985","4817.21184451855","5334.64663937839","5979.78171182139","6795.17401238784","7412.87436348628","8069.35463838628","8884.58803122452","9686.61528974268","10397.5614154923","11149.8675587772","11917.3384959856","12691.8215526978","13487.8224816729","14344.4212394407","15242.9858575908","16116.6639313693","",
"Cote d'Ivoire","CIV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4499.87385374744","4342.39083439152","4179.62513367764","4027.23603355875","3922.81866750913","4064.93286104485","4240.16310076753","4263.55186448219","4342.12382457501","4290.3961283192","4093.87279155954","4001.95654882915","3848.77608618401","3717.05318676913","3685.17949746773","3670.18072192123","3646.27179908526","3630.05010636641","3639.89329562775","3673.26125023814","3660.90277768692","3417.77789743758","3692.64764324942","3922.54106188892","4161.93827892435","4417.15116555671","4615.71158179461","4830.75170129491","5033.47822372774","5212.55604838493","",
"Cameroon","CMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3222.94448110034","3008.80209666232","2831.18836001249","2532.74050209832","2514.80991177697","2531.46751770764","2571.74436331253","2635.78891123953","2683.49842163472","2726.66898830062","2750.51098805208","2795.87200139541","2837.96123280157","2889.28187305824","3003.25098501982","2982.0247447709","3002.13521299317","3064.12496777733","3084.98650146081","3067.22296361924","3086.22071585861","3126.7868357321","3180.77248327271","3262.76359451379","3362.664067483","3458.69390039928","3524.44451445215","3554.5251558947","3603.55170481876","3642.27725826763","",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1819.72331487329","1606.32651511465","1382.76209778604","1150.83625923026","1066.46811890921","1039.75299032853","1000.68908061378","921.422664261378","885.78591456114","828.209291759524","751.557820603605","715.677765670401","715.454456244053","732.536671398948","757.685942192326","778.967915675733","794.42958439436","817.069654396242","839.815586400063","835.611696147968","865.684026812839","894.826517711307","926.787843027251","972.455893446057","1029.79078465813","1065.24240955909","1055.57295486991","1059.8107753086","1085.89370062626","1097.94885276596","",
"Congo, Rep.","COG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5115.21090309243","5095.9616143649","5087.00226687686","4899.57937692566","4502.95947778205","4552.37990447325","4614.30266359218","4455.18176982734","4489.59447172558","4248.74031834468","4440.58518356248","4479.77711698349","4554.18889521519","4461.1342569108","4480.06947288111","4677.8780452455","4886.41667575158","4409.03317436602","4528.91844891123","4892.64338668365","5217.02726664222","5185.16850974252","5555.13630222353","5381.25718913089","5564.24821145893","5252.1541634104","4598.65699859663","4274.29641446159","3906.93994464878","3673.11782715653","",
"Colombia","COL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8390.84322169439","8392.5395026913","8563.51329064489","8852.71781142931","9192.56019559456","9494.89780094965","9518.92490925742","9676.48431738074","9569.1469826058","9017.56344398115","9133.65265428853","9142.49215746394","9229.40808544068","9450.35454589478","9814.26930411886","10150.2433665391","10693.3222430253","11273.8236606035","11507.8438989633","11510.2275470271","11901.8668528448","12606.1293865305","12981.9525023152","13525.2240933124","13991.6272760519","14237.5838137359","14337.3449458231","14313.9163862091","14451.9880550818","14722.0460027297","",
