Pays_indic,Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Simple Indicator
BLR_GDP (current million US$),Belarus,BLR,GDP (current million US$),12736.856827984699,12354.8201438849,14594.2490228922,17827.7913213067,23144.351851851898,30207.5673166202,36954.3123543124,45277.399813606695,60763.483146067396,50874.0780522735,57222.4907687143,61757.7889447236,65685.1025548759,75527.9842342342,78813.8399843506,56454.7343965842,47722.657820667504,54726.595249184895,60031.262269336505,gdp
BLR_GDP per capita (current US$),Belarus,BLR,GDP per capita (current US$),1276.2880340999998,1244.37318523431,1479.31458271677,1819.7660592617701,2378.62328600741,3125.8105350285305,3847.4341238215297,4735.657607939989,6377.36973201232,5351.355382432779,6029.3967998293,6519.230194988921,6940.15925359735,7978.872614710759,8318.51268992675,5949.106306997479,5022.62664330491,5761.747120230071,6330.0752464187,gdb_hab
BLR_Gross capital formation (% of GDP),Belarus,BLR,Gross capital formation (% of GDP),25.398673060500602,23.7608599445648,22.176851593255897,24.954327659388298,28.6673014374357,28.4604661956657,32.1841371566982,34.0919031794272,37.6416510261128,36.864044455923796,40.6563662623236,37.217595078845896,35.0942730563184,38.7980262073973,34.8410329356421,29.0346959914608,26.4775827022928,28.0303589091824,28.0788785453202,FBCF
"BLR_Labor force, total",Belarus,BLR,"Labor force, total",4804827.0,4841462.0,4875443.0,4907190.0,4937435.0,4964961.0,4981592.0,5006973.0,5035892.0,5066340.0,5090380.0,5098113.0,5103198.0,5106387.0,5107036.0,5106430.0,5106665.0,5097017.0,5087320.0,labor_force
"BLR_Population, total",Belarus,BLR,"Population, total",9979610.0,9928549.0,9865548.0,9796749.0,9730146.0,9663915.0,9604924.0,9560953.0,9527985.0,9506765.0,9490583.0,9473172.0,9464495.0,9465997.0,9474511.0,9489616.0,9501534.0,9498264.0,9483499.0,pop
"BLR_Unemployment, total (% of total labor force) (modeled ILO estimate)",Belarus,BLR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.001000404357901,11.255000114440902,10.6180000305176,9.927000045776369,9.18599987030029,8.46000003814697,7.68900012969971,6.98199987411499,6.39099979400635,6.099999904632571,6.125999927520749,6.09800004959106,6.07800006866455,6.0630002021789595,5.980999946594241,5.91400003433228,5.84000015258789,5.650000095367429,4.76000022888184,unemployment rate
BLZ_Exports of goods and services (% of GDP),Belize,BLZ,Exports of goods and services (% of GDP),52.9736554293612,51.0716013128347,52.988670882655,53.5570259278088,50.8730156465497,55.263082437276,61.5022476552494,62.0031653035546,63.1685832685833,52.394359675093,59.0541460935231,62.619037513691104,64.4527972946352,65.3605229834114,62.3173682944431,58.8154658313029,52.602481550335206,54.976284983121005,57.70234608807179,exports_rate
BLZ_Exports of goods and services (current million US$),Belize,BLZ,Exports of goods and services (current million US$),440.76729999999986,443.4802500000002,490.17170000000004,526.7333499999995,534.8534500000002,609.0268000000001,744.2694500000007,788.4322500000002,853.6286500000003,690.1909,813.2937000000003,914.7388999999996,981.5516499999997,1032.3040999999998,1036.2131999999997,1013.8609999999993,933.7466500000003,1009.6944500000004,1079.7262999999994,exports
BLZ_Exports of goods and services (current million US$) per capita,Belize,BLZ,_Exports of goods and services (current million US$) per capita,0.001782210136869983,0.0017387086719751598,0.0018681890249944739,0.0019550277442702034,0.001934342541156729,0.002145971811134602,0.002554738628835443,0.002636676699272637,0.002782153391368966,0.0021934846101285535,0.0025221224694849664,0.00276994673522349,0.0029039989644970405,0.0029859974256251534,0.002932407758527984,0.0028090005624312525,0.002534600027144409,0.0026870083748260247,0.002818606211381178,exports_hab
BLZ_Exports of goods and services (current million US$) per labor unit,Belize,BLZ,_Exports of goods and services (current million US$) per labor unit,0.004924224109038095,0.00473545664221418,0.005013774868306654,0.0051670919168138076,0.005032872722824452,0.005495986932941082,0.006482562210937982,0.006632001631856533,0.006938772831096627,0.005425431949313755,0.006187377894768877,0.006720536180029532,0.006971841705258969,0.007093898433205056,0.0068393750783792145,0.0064628589641434215,0.005691945905746526,0.005997769164513353,0.006222668357202543,exports_labor_unit
BLZ_GDP (current million US$),Belize,BLZ,GDP (current million US$),832.05,868.35,925.05,983.5,1051.35,1102.05,1210.15,1271.6,1351.35,1317.3,1377.2,1460.8,1522.9,1579.4,1662.8,1723.8,1775.1,1836.6,1871.2,gdp
BLZ_GDP per capita (current US$),Belize,BLZ,GDP per capita (current US$),3364.33293572974,3404.4530174898,3525.6385825031102,3650.3665212953497,3802.2958076555897,3883.19238900634,4153.894737564749,4252.48725022991,4404.33083569354,4186.489965199979,4270.86434454699,4423.48979672175,4505.62130177515,4568.5029576385205,4705.60268956266,4775.955648278211,4818.40390879479,4887.5772083381,4884.7341615523,gdb_hab
BLZ_Gross capital formation (% of GDP),Belize,BLZ,Gross capital formation (% of GDP),31.708022354425804,24.8897391604768,24.0256472623101,20.6364056939502,19.673462690826103,21.1503516174402,19.4244473825559,19.9006487889273,25.9200022200022,19.360164730888897,15.5149615161197,15.5013177710843,14.981820868080598,17.775620488793198,17.9617151792158,20.6052616312797,21.423593037012,18.6929979309594,18.9596034630184,FBCF
"BLZ_Labor force, total",Belize,BLZ,"Labor force, total",89510.0,93651.0,97765.0,101940.0,106272.0,110813.0,114811.0,118883.0,123023.0,127214.0,131444.0,136111.0,140788.0,145520.0,151507.0,156875.0,164047.0,168345.0,173515.0,labor_force
"BLZ_Population, total",Belize,BLZ,"Population, total",247315.0,255063.0,262378.0,269425.0,276504.0,283800.0,291329.0,299025.0,306823.0,314655.0,322464.0,330237.0,338000.0,345715.0,353366.0,360933.0,368400.0,375769.0,383071.0,pop
"BLZ_Unemployment, total (% of total labor force) (modeled ILO estimate)",Belize,BLZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.859999656677198,9.06999969482422,10.039999961853,10.3859996795654,10.6590003967285,10.9099998474121,9.39000034332275,8.51000022888184,8.18000030517578,8.45899963378906,8.47999954223633,8.425999641418459,8.38500022888184,8.34899997711182,8.24400043487549,7.57800006866455,7.0,6.59499979019165,6.51200008392334,unemployment rate
BOL_Exports of goods and services (% of GDP),Bolivia,BOL,Exports of goods and services (% of GDP),18.274745971826,19.972148524027396,21.634455069762602,25.6007334787844,31.1383905633221,35.5481435047552,41.771714513684,41.795656624086206,44.9065562326816,35.72262529487671,41.187456156276795,44.091701862134705,47.1661966302817,44.092479540187504,43.2930880145568,30.8682960340979,24.4880055287529,24.9041443556458,25.9887950657509,exports_rate
BOL_Exports of goods and services (current million US$),Bolivia,BOL,Exports of goods and services (current million US$),1534.6971779736373,1626.0400490396416,1710.308647140867,2069.1446887403413,2731.9116683467723,3394.519904290802,4783.642093963772,5483.666700631753,7487.864968293655,6194.300427350448,8093.183282343637,10565.709257341796,12774.7273390902,13518.462722987686,14285.0687177791,10186.598887135608,8311.504860391839,9341.206390698055,10470.274257462665,exports
BOL_Exports of goods and services (current million US$) per capita,Bolivia,BOL,_Exports of goods and services (current million US$) per capita,0.00018230566040381216,0.00018950996668968176,0.00019562450340826956,0.0002323361567752179,0.00030123496749178964,0.0003676784439652241,0.0005091447594892006,0.0005736989795751956,0.000770241259002373,0.0006266502441835027,0.0008054048659905157,0.0010345399829806141,0.0012309815163905869,0.0012822975316937742,0.0013342405114360814,0.0009371528903786578,0.0007534124137521039,0.0008345687695647647,0.0009222358231283168,exports_hab
BOL_Exports of goods and services (current million US$) per labor unit,Bolivia,BOL,_Exports of goods and services (current million US$) per labor unit,0.00041361684514731363,0.00042596043041367483,0.00043550420940480293,0.0005122119445563379,0.000657566110360292,0.0007946007039099889,0.0010898034457050402,0.0012405340639668901,0.0016486619832549584,0.0013345790295427615,0.0017072792795760265,0.002184376555313694,0.002692478905814382,0.0027728052705264634,0.0027876367136095343,0.0020679292664288005,0.0016359323599281026,0.0017647229810177083,0.001859159361911788,exports_labor_unit
BOL_GDP (current million US$),Bolivia,BOL,GDP (current million US$),8397.91250909679,8141.537937610679,7905.48521617852,8082.36486839357,8773.451738911292,9549.07786910651,11451.869164711201,13120.183156714898,16674.324634237302,17339.992165242198,19649.631314048198,23963.033430595402,27084.4974828616,30659.3388803786,32996.1880126821,33000.1982483362,33941.1262000606,37508.6421653366,40287.647930476094,gdp
BOL_GDP per capita (current US$),Bolivia,BOL,GDP per capita (current US$),997.5824598868351,948.871206629035,904.2266272825341,907.537110090057,967.406991954858,1034.3112402368902,1218.87445946804,1372.6282248299,1715.20892185853,1754.2110609473498,1955.46154376367,2346.33715481293,2609.88081366788,2908.2000945876503,3081.87882321413,3035.97221350817,3076.6589498988596,3351.1240444427003,3548.59015508448,gdb_hab
BOL_Gross capital formation (% of GDP),Bolivia,BOL,Gross capital formation (% of GDP),18.1434789209746,14.2684352894899,16.294672718899697,13.232073190732999,11.0217024466094,14.2536210585357,13.865330496498599,15.186654913928,17.5527403387635,16.9712613279851,17.0070184484413,19.8155524217918,17.6729920152076,19.0177268737142,21.0337970213997,20.2812768584297,21.057361848781298,22.22028633308,20.596352574205397,FBCF
"BOL_Labor force, total",Bolivia,BOL,"Labor force, total",3710432.0,3817350.0,3927192.0,4039626.0,4154581.0,4271982.0,4389454.0,4420408.0,4541783.0,4641389.0,4740398.0,4836945.0,4744597.0,4875374.0,5124437.0,4925990.0,5080592.0,5293299.0,5631725.0,labor_force
"BOL_Population, total",Bolivia,BOL,"Population, total",8418264.0,8580235.0,8742814.0,8905823.0,9069039.0,9232306.0,9395446.0,9558439.0,9721454.0,9884781.0,10048590.0,10212954.0,10377676.0,10542376.0,10706517.0,10869730.0,11031813.0,11192854.0,11353142.0,pop
"BOL_Unemployment, total (% of total labor force) (modeled ILO estimate)",Bolivia,BOL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.89299988746643,2.89000010490417,2.9349999427795397,2.9389998912811297,2.8959999084472696,2.8410000801086404,2.7290000915527304,2.63499999046326,2.6029999256134,2.86299991607666,2.5520000457763703,2.2190001010894798,2.04800009727478,2.3940000534057595,2.0069999694824197,3.0659999847412096,3.5250000953674303,3.67000007629395,3.5339999198913596,unemployment rate
BRA_Exports of goods and services (% of GDP),Brazil,BRA,Exports of goods and services (% of GDP),10.1880480043795,12.37171066993,14.2305902713775,15.180783708686098,16.5457615119353,15.2438292665623,14.3743163008972,13.327675103099,13.5340005119683,10.851371131423301,10.8655847746965,11.5825153248769,11.8775598368351,11.7422306432624,11.011942820784302,12.9001914177405,12.4666790443888,12.5230753666957,14.889699893749402,exports_rate
BRA_Exports of goods and services (current million US$),Brazil,BRA,Exports of goods and services (current million US$),66774.56999180115,69203.91956466291,72286.06035688674,84757.33958401019,110743.53733333349,135918.5819092996,159215.71870546698,186198.863078425,229512.90544225049,180894.5035510666,240006.82128240156,303021.87948350166,292804.25989452715,290362.691897407,270452.6136846574,232489.10397066348,223864.17666771635,258329.8865701562,280742.69089714816,exports
BRA_Exports of goods and services (current million US$) per capita,Brazil,BRA,_Exports of goods and services (current million US$) per capita,0.00038202666115187575,0.00039055000380913056,0.00040262369869477273,0.00046618827946742704,0.0006018458520128619,0.0007302460507822957,0.0008461388951304975,0.0009793216706407452,0.0011951907138635217,0.0009329917043586478,0.0012263163028084455,0.0015341750976335831,0.0014692570262708927,0.0014443325175474105,0.0013338312873584488,0.0011370229988603632,0.0010858597987410351,0.0012429635989828634,0.0013402567663551408,exports_hab
BRA_Exports of goods and services (current million US$) per labor unit,Brazil,BRA,_Exports of goods and services (current million US$) per labor unit,0.000850709405017096,0.0008604300340495019,0.0008710546041689596,0.001000827593073661,0.001269272053359775,0.001514832410379287,0.001753062540745095,0.0020246968756738384,0.002455036927212061,0.0018974933859601468,0.0025202338446172097,0.0031879351938887556,0.003000111333398394,0.0029358097647023975,0.0027063438797768646,0.0022882576592450593,0.002183850039278193,0.0024777299292772547,0.002660003351996082,exports_labor_unit
BRA_GDP (current million US$),Brazil,BRA,GDP (current million US$),655420.645476906,559372.2760819661,507962.487700024,558319.920831979,669316.6540170939,891630.177251068,1107640.28961523,1397084.3499563502,1695824.5659832,1667019.7835850802,2208871.64620282,2616200.9803921604,2465188.6744150296,2472806.91990167,2455993.6251593702,1802214.37374132,1795700.16899149,2062831.04593595,1885482.53423833,gdp
BRA_GDP per capita (current US$),Brazil,BRA,GDP per capita (current US$),3749.7532499616796,3156.79871788773,2829.28319217077,3070.91049061377,3637.4623892573295,4790.43708777366,5886.46358837728,7348.03079355548,8831.023116975659,8597.91535151624,11286.2430162457,13245.612499544799,12370.024200714899,12300.324882275801,12112.5882059697,8814.000986812609,8710.09668954121,9925.38623770041,9001.23424863499,gdb_hab
BRA_Gross capital formation (% of GDP),Brazil,BRA,Gross capital formation (% of GDP),18.9031192683871,18.7418602950836,17.4490794834956,16.8566884007152,17.9125683422575,17.2048834771385,17.8164738964017,19.8193259705999,21.6193828366983,18.7961350502449,21.801321565156805,21.826276094334602,21.4172253653349,21.6937669402108,20.5484107588347,17.4116425416713,14.9695469753696,14.630386283879002,14.8293714110751,FBCF
"BRA_Labor force, total",Brazil,BRA,"Labor force, total",78492808.0,80429456.0,82986830.0,84687253.0,87249646.0,89725161.0,90821471.0,91963822.0,93486539.0,95333404.0,95231965.0,95052710.0,97597798.0,98903783.0,99932834.0,101600929.0,102508951.0,104260712.0,105542232.0,labor_force
"BRA_Population, total",Brazil,BRA,"Population, total",174790340.0,177196054.0,179537520.0,181809246.0,184006481.0,186127103.0,188167356.0,190130443.0,192030362.0,193886508.0,195713635.0,197514534.0,199287296.0,201035903.0,202763735.0,204471769.0,206163058.0,207833831.0,209469333.0,pop
"BRA_Unemployment, total (% of total labor force) (modeled ILO estimate)",Brazil,BRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.89500045776367,9.60999965667725,9.37100028991699,9.99100017547607,9.10499954223633,9.567999839782711,8.63899993896484,8.326999664306639,7.34299993515015,8.52200031280518,7.73600006103516,6.91699981689453,7.18599987030029,6.97599983215332,6.66099977493286,8.427000045776369,11.6000003814697,12.8219995498657,12.3339996337891,unemployment rate
BRB_Exports of goods and services (% of GDP),Barbados,BRB,Exports of goods and services (% of GDP),43.23582284687039,40.9723358978556,38.9859971028489,42.9584047359402,41.6867469879518,44.8147663306716,48.0433704801423,48.648997646555394,48.6323876698015,43.580588959802895,46.459188741721896,44.469674718196494,42.606850325379604,41.9805933290571,40.3215990631321,41.443178154825,43.1323447204969,42.1915940136601,41.2875985451686,exports_rate
BRB_Exports of goods and services (current million US$),Barbados,BRB,Exports of goods and services (current million US$),1322.7999999999997,1251.4999999999993,1211.100000000001,1378.7500000000007,1435.8999999999996,1711.7000000000016,2026.2291500000015,2273.854149999999,2327.0597500000017,1946.0911999999983,2104.6012500000015,2071.1751000000017,1964.1758,1963.4323500000007,1893.703899999999,1954.0458499999988,2083.2922500000004,2100.29755,2100.093700000001,exports
BRB_Exports of goods and services (current million US$) per capita,Barbados,BRB,_Exports of goods and services (current million US$) per capita,0.004871922361563817,0.0045926605504587135,0.004429368199689133,0.00502589955855925,0.005216067770012059,0.00619456216094933,0.007302331904986725,0.008158787764621454,0.00831253080951327,0.006923029199157601,0.007459659697091073,0.007318976136713,0.0069234254494184,0.006906296078734843,0.006648657596769943,0.006848515547237522,0.00728943809570463,0.007337719794712698,0.007326564238891159,exports_hab
BRB_Exports of goods and services (current million US$) per labor unit,Barbados,BRB,_Exports of goods and services (current million US$) per labor unit,0.009117225408028229,0.00855393111744482,0.00821853666481183,0.009295904745209622,0.009539279189503402,0.011320467712494389,0.013354968330026836,0.014939123764848097,0.015251007641692457,0.012738616622264685,0.013797316388810594,0.013511217733360309,0.012945545259217274,0.012730795191503438,0.012598236370289053,0.012825105177834214,0.013451790522434804,0.013535723124117884,0.01352159946946187,exports_labor_unit
BRB_GDP (current million US$),Barbados,BRB,GDP (current million US$),3059.5,3054.5,3106.5,3209.5,3444.5,3819.5,4217.5,4674.0,4785.0,4465.5,4530.0,4657.5,4610.0,4677.0,4696.5,4715.0,4830.0,4978.0,5086.5,gdp
BRB_GDP per capita (current US$),Barbados,BRB,GDP per capita (current US$),11268.254055945301,11209.1743119266,11361.433665539,11699.455762970701,12512.5325118786,13822.591677131499,15199.4579730933,16770.7212055974,17092.582140841398,15885.5797142695,16056.3709766031,16458.3532105715,16249.5593937258,16451.163575991202,16489.0722373387,16525.0732500596,16900.166552366,17391.4258663397,17745.1934649963,gdb_hab
BRB_Gross capital formation (% of GDP),Barbados,BRB,Gross capital formation (% of GDP),18.1075339107697,15.6261253887707,17.4022211492033,18.2645271849198,19.2364639280012,18.918706636994397,21.2697095435685,18.9751647411211,18.296420062695898,16.953056768559,15.880078366445902,17.0560225442834,16.1805726681128,16.5235300406243,16.533479186628302,16.923301166489903,16.3946211180124,15.632294094013698,14.2929253907402,FBCF
"BRB_Labor force, total",Barbados,BRB,"Labor force, total",145088.0,146307.0,147362.0,148318.0,150525.0,151204.0,151721.0,152208.0,152584.0,152771.0,152537.0,153293.0,151726.0,154227.0,150315.0,152361.0,154871.0,155167.0,155314.0,labor_force
"BRB_Population, total",Barbados,BRB,"Population, total",271515.0,272500.0,273425.0,274329.0,275284.0,276323.0,277477.0,278700.0,279946.0,281104.0,282131.0,282987.0,283700.0,284296.0,284825.0,285324.0,285796.0,286233.0,286641.0,pop
"BRB_Unemployment, total (% of total labor force) (modeled ILO estimate)",Barbados,BRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.35000038146973,9.85000038146973,10.3199996948242,11.0,9.56999969482422,9.079999923706051,8.72999954223633,7.40999984741211,8.11999988555908,10.020000457763699,10.6899995803833,11.1899995803833,11.5900001525879,11.5500001907349,12.1700000762939,11.3500003814697,9.72000026702881,9.76099967956543,9.38500022888184,unemployment rate
BRN_Exports of goods and services (% of GDP),Brunei Darussalam,BRN,Exports of goods and services (% of GDP),67.3543319201318,69.5253059297448,67.1218302942605,69.289251837004,68.7990469672454,70.1684471590321,71.7246979556453,67.8527507652301,78.2992366861295,72.7831762889702,67.407469234885,69.5060721795477,70.1612686589168,68.0418746411061,68.1770804483096,52.2105973675329,49.576906273812504,49.5732416988601,51.932276378340006,exports_rate
BRN_Exports of goods and services (current million US$),Brunei Darussalam,BRN,Exports of goods and services (current million US$),4042.036716937355,3894.175364179269,3922.149447112698,4543.527034783605,5416.090226008758,6688.037370824324,8227.327081628793,8310.39745206026,11269.686706181175,7811.357074109749,9239.791712504584,12876.222275220622,13364.276568501939,12311.381074168836,11657.150749802706,6751.036439013767,5652.190834720902,6012.294735317527,7045.834309437318,exports
BRN_Exports of goods and services (current million US$) per capita,Brunei Darussalam,BRN,_Exports of goods and services (current million US$) per capita,0.012132236930461948,0.011452311722296209,0.011310129842704344,0.012860506816675124,0.015068427846104163,0.018317668922101932,0.022220224763556697,0.02216312843081424,0.02970232724646547,0.020347056503700774,0.02377431316031706,0.03270666689160102,0.033495350920706934,0.030441992562623692,0.02844810307710614,0.016271204002375875,0.013464008658220348,0.014164139380637937,0.016425311121818057,exports_hab
BRN_Exports of goods and services (current million US$) per labor unit,Brunei Darussalam,BRN,_Exports of goods and services (current million US$) per labor unit,0.02573087050612936,0.024185471758052263,0.023808552098876987,0.026936416768144875,0.03135254952884409,0.03782142016617085,0.045876094757546046,0.04567156216784052,0.06098381316995409,0.041578522776972104,0.048337658251877226,0.06606477209289043,0.06740851097308527,0.06114387847176739,0.05703553482563559,0.03254217270740049,0.02693404828485131,0.028283302451464088,0.032858895145841324,exports_labor_unit
BRN_GDP (current million US$),Brunei Darussalam,BRN,GDP (current million US$),6001.153306264499,5601.09058436122,5843.329107561711,6557.33308460567,7872.333215004141,9531.40284787311,11470.7030020769,12247.6942472298,14393.0990685859,10732.3662862643,13707.3707370737,18525.3199777407,19047.9403008963,18093.8299232737,17098.3425414365,12930.3949378137,11400.8542677188,12128.1048591498,13567.3511750315,gdp
BRN_GDP per capita (current US$),Brunei Darussalam,BRN,GDP per capita (current US$),18012.5562597047,16472.148621494398,16850.1511253805,18560.6085730701,21902.0880525832,26105.2790303114,30979.8791725798,32663.5665921613,37934.3765067984,27955.7138629359,35269.5531076448,47055.841117180804,47740.5149036597,44740.085018517,41726.7839720342,31164.562029114102,27157.8234104784,28572.146777650898,31628.328791434902,gdb_hab
BRN_Gross capital formation (% of GDP),Brunei Darussalam,BRN,Gross capital formation (% of GDP),13.0579192709893,14.4299930426804,21.2597243612677,15.055460801902099,13.4864384432866,11.366704460884499,10.437401924744,12.9848037489504,13.6680736742508,17.5565135510816,23.6918138041734,26.022400549285496,32.8833682510983,39.590971332656004,27.442345685850896,35.245809427382206,34.619654559309105,34.804714677239296,41.06583410742579,FBCF
"BRN_Labor force, total",Brunei Darussalam,BRN,"Labor force, total",157089.0,161013.0,164737.0,168676.0,172748.0,176832.0,179338.0,181960.0,184798.0,187870.0,191151.0,194903.0,198258.0,201351.0,204384.0,207455.0,209853.0,212574.0,214427.0,labor_force
"BRN_Population, total",Brunei Darussalam,BRN,"Population, total",333165.0,340034.0,346782.0,353293.0,359433.0,365114.0,370263.0,374965.0,379421.0,383906.0,388646.0,393688.0,398989.0,404421.0,409769.0,414907.0,419800.0,424473.0,428962.0,pop
"BRN_Unemployment, total (% of total labor force) (modeled ILO estimate)",Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.65299987792969,5.7519998550415,5.925000190734861,5.98000001907349,5.84000015258789,5.66300010681152,5.3920001983642605,5.151000022888179,5.15799999237061,6.42000007629395,6.743000030517581,6.6939997673034695,6.90500020980835,7.125999927520749,6.96500015258789,7.91400003433228,8.711000442504881,9.315999984741211,8.86200046539307,unemployment rate
BTN_Exports of goods and services (% of GDP),Bhutan,BTN,Exports of goods and services (% of GDP),30.3942102191196,27.135873470222396,24.6140541985654,26.2891518430741,31.9438827280808,39.3023404705545,55.8338446782829,56.275755996007796,50.003194731652606,45.815674702984104,43.4806924237471,42.2049152810839,39.647352312801104,41.4302253684447,37.4519506597056,34.435649398466204,29.616974479717697,30.083189376767898,30.817706014886898,exports_rate
BTN_Exports of goods and services (current million US$),Bhutan,BTN,Exports of goods and services (current million US$),129.01250778816183,125.21699936427228,128.20219090722043,158.79750751395423,218.02462047661086,313.2153333333329,488.5404992605995,657.4744501009709,613.9436205327191,565.371973730151,673.0773436440712,750.0241051627908,706.2308653896523,727.6041080040552,714.2427104924654,689.9520559796355,639.422224471057,737.1479217341091,754.0680952485383,exports
BTN_Exports of goods and services (current million US$) per capita,Bhutan,BTN,_Exports of goods and services (current million US$) per capita,0.00021828751903597642,0.00020743655053388158,0.00020811435852072574,0.00025292711589110304,0.000341295399257392,0.00048280638798242886,0.0007431290963943346,0.0009888677739924,0.0009141330208508756,0.0008334848939666663,0.0009818736659709313,0.001081820667538044,0.0010066248261284157,0.0010244511107601328,0.0009933060992363119,0.0009478977957504238,0.0008679440925400084,0.0009887064918747976,0.0009995679913262013,exports_hab
BTN_Exports of goods and services (current million US$) per labor unit,Bhutan,BTN,_Exports of goods and services (current million US$) per labor unit,0.0005262229736798257,0.0004910932768741853,0.0004830126775746563,0.0005749096078531939,0.0007597656160432211,0.0010532565735640596,0.0016029914533697747,0.0021095617398896598,0.0019288085545573674,0.0017394348055888374,0.0020891150173785434,0.0023412645705097263,0.0022400045210134844,0.0022373155685783018,0.002204582091210489,0.0019801627174875886,0.0017924442563915124,0.0020220374913500743,0.002027260958717882,exports_labor_unit
BTN_GDP (current million US$),Bhutan,BTN,GDP (current million US$),424.46408989764103,461.44451366815,520.8495515326059,604.041957921855,682.52385701677,796.9381201814059,874.9898956011209,1168.30851663301,1227.8087906733,1234.0142918234199,1547.99131781183,1777.1013166775601,1781.2812815791199,1756.21566509323,1907.0908134590602,2003.59821299135,2158.9721290030698,2450.36492807302,2446.8664049305803,gdp
BTN_GDP per capita (current US$),Bhutan,BTN,GDP per capita (current US$),718.187830716068,764.4366073622521,845.5102797850169,962.096903699603,1068.42177628385,1228.4418235706598,1330.9652965441999,1757.18256732535,1828.1492327773603,1819.2134010249,2258.18314115595,2563.2575266012,2538.94590031276,2472.71430857435,2652.21458893197,2752.66420790266,2930.56298891838,3286.5747028748806,3243.48603638229,gdb_hab
BTN_Gross capital formation (% of GDP),Bhutan,BTN,Gross capital formation (% of GDP),50.3436297237908,62.5760745991335,62.117642237424,60.6900062788697,64.897300855724,53.4811442767128,47.742324432645205,30.0342998198798,43.98433153081079,46.8769503511905,63.1960516519263,69.2917680267672,69.5274140766082,47.062867110765104,53.109466406830904,55.461298546431706,57.0062250526985,51.949446955986204,47.5882121886361,FBCF
"BTN_Labor force, total",Bhutan,BTN,"Labor force, total",245167.0,254976.0,265422.0,276213.0,286963.0,297378.0,304768.0,311664.0,318302.0,325032.0,322183.0,320350.0,315281.0,325213.0,323981.0,348432.0,356732.0,364557.0,371964.0,labor_force
"BTN_Population, total",Bhutan,BTN,"Population, total",591021.0,603640.0,616018.0,627839.0,638815.0,648739.0,657410.0,664876.0,671613.0,678323.0,685503.0,693298.0,701583.0,710238.0,719056.0,727876.0,736709.0,745568.0,754394.0,pop
"BTN_Unemployment, total (% of total labor force) (modeled ILO estimate)",Bhutan,BTN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.63699996471405,1.89999997615814,1.86199998855591,1.79999995231628,2.49000000953674,3.0999999046325697,3.1300001144409197,3.70000004768372,3.66300010681152,3.9600000381469704,3.3199999332427996,3.2300000190734903,2.04999995231628,2.8699998855590803,2.63000011444092,2.4500000476837203,2.4159998893737797,2.35800004005432,2.30299997329712,unemployment rate
BWA_Exports of goods and services (% of GDP),Botswana,BWA,Exports of goods and services (% of GDP),51.8318100701299,48.657608238034804,52.1574267782427,48.826857834010404,49.6137877815052,52.923553544769604,52.254473635828106,54.5160825555851,45.673967204041205,34.8009489474016,43.635463958085296,49.9505346060796,49.2507437982269,61.5226187238805,58.46677253534371,49.8155982589685,52.561056259532,39.6700902933196,40.3377152931529,exports_rate
BWA_Exports of goods and services (current million US$),Botswana,BWA,Exports of goods and services (current million US$),3000.1960092516338,2671.112100253372,2836.767913018745,3667.669548879774,4444.139018517335,5249.438114409685,5297.49755587189,5963.543363523823,4999.04788410554,3573.059775544732,5579.516015073017,7668.392266970858,7082.259014462387,9167.947445498798,9501.307505486793,7183.704916576176,8223.888975525606,6904.812503624116,7528.334921568616,exports
BWA_Exports of goods and services (current million US$) per capita,Botswana,BWA,_Exports of goods and services (current million US$) per capita,0.001825676344097812,0.0015950004121708006,0.0016641429185827552,0.0021146643093913706,0.0025171742026699876,0.002917849095153009,0.0028854918415693433,0.003179778050879184,0.0026095980944768507,0.0018290572990321628,0.00280786169582031,0.0038048946398638378,0.0034724598769348683,0.004444987842878281,0.004549096915699499,0.003387396009921261,0.003807454718976791,0.0031312524731553527,0.0033398021767942943,exports_hab
BWA_Exports of goods and services (current million US$) per labor unit,Botswana,BWA,_Exports of goods and services (current million US$) per labor unit,0.005095692568505639,0.004353898050776565,0.0044482411200680305,0.005540713180138914,0.0064683042897275,0.007356265075875293,0.0071464287479773335,0.007846974082901949,0.006416867618048618,0.004484042291535344,0.007187282321195069,0.009094544106485233,0.007865741975406725,0.009643963857543276,0.009870698661495956,0.007341630735323725,0.008231824454299552,0.006747204552482674,0.007172951061239504,exports_labor_unit
BWA_GDP (current million US$),Botswana,BWA,GDP (current million US$),5788.32960915755,5489.60829966445,5438.8571067353605,7511.58217337724,8957.4677065354,9918.90710809702,10137.8832993156,10939.0533654786,10945.070441928301,10267.1331777334,12786.6544983514,15351.9723611477,14380.0041751194,14901.750991201201,16250.7815866579,14420.5934840557,15646.354089458,17405.5880704332,18663.2655490196,gdp
